1689.998779,1.999999,-1763.799927,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-1696.799927,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-1629.799927,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-1551.699951,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-1484.699951,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-1417.699951,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-1339.599976,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-1272.599976,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-1205.599854,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-1127.500000,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-1060.500000,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-993.499939,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-915.399963,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-848.399963,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-781.399963,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-703.299988,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-636.299988,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-569.299988,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-491.199951,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-424.199982,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-357.200012,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-279.099976,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-212.099991,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-145.099991,-0.999999,-0.001183,0.000000
1689.998779,1.999999,-67.000000,-0.999999,-0.001183,0.000000
1689.998779,1.999999,0.000000,-0.999999,-0.001183,0.000000
1689.998779,1.999999,67.000000,-0.999999,-0.001183,0.000000
1689.998779,1.999999,145.099991,-0.999999,-0.001183,0.000000
1689.998779,1.999999,212.099991,-0.999999,-0.001183,0.000000
1689.998779,1.999999,279.099976,-0.999999,-0.001183,0.000000
1689.998779,1.999999,357.200012,-0.999999,-0.001183,0.000000
1689.998779,1.999999,424.199982,-0.999999,-0.001183,0.000000
1689.998779,1.999999,491.199951,-0.999999,-0.001183,0.000000
1689.998779,1.999999,569.299988,-0.999999,-0.001183,0.000000
1689.998779,1.999999,636.299988,-0.999999,-0.001183,0.000000
1689.998779,1.999999,703.299988,-0.999999,-0.001183,0.000000
1689.998779,1.999999,781.399963,-0.999999,-0.001183,0.000000
1689.998779,1.999999,848.399963,-0.999999,-0.001183,0.000000
1689.998779,1.999999,915.399963,-0.999999,-0.001183,0.000000
1689.998779,1.999999,993.499939,-0.999999,-0.001183,0.000000
1689.998779,1.999999,1060.500000,-0.999999,-0.001183,0.000000
1689.998779,1.999999,1127.500000,-0.999999,-0.001183,0.000000
1689.998779,1.999999,1205.599854,-0.999999,-0.001183,0.000000
1689.998779,1.999999,1272.599976,-0.999999,-0.001183,0.000000
1689.998779,1.999999,1339.599976,-0.999999,-0.001183,0.000000
1689.998779,1.999999,1417.699951,-0.999999,-0.001183,0.000000
1689.998779,1.999999,1484.699951,-0.999999,-0.001183,0.000000
1689.998779,1.999999,1551.699951,-0.999999,-0.001183,0.000000
1689.998779,1.999999,1629.799927,-0.999999,-0.001183,0.000000
1689.998779,1.999999,1696.799927,-0.999999,-0.001183,0.000000
1689.998779,1.999999,1763.799927,-0.999999,-0.001183,0.000000
1688.517578,70.769844,-1763.799927,-0.999123,-0.041876,0.000000
1688.517578,70.769844,-1696.799927,-0.999123,-0.041876,0.000000
1688.517578,70.769844,-1629.799927,-0.999123,-0.041876,0.000000
1688.517578,70.769844,-1551.699951,-0.999123,-0.041876,0.000000
1688.517578,70.769844,-1484.699951,-0.999123,-0.041876,0.000000
1688.517578,70.769844,-1417.699951,-0.999123,-0.041876,0.000000
1688.517578,70.769844,-1339.599976,-0.999123,-0.041876,0.000000
1688.517578,70.769844,-1272.599976,-0.999123,-0.041876,0.000000
1688.517578,70.769844,-1205.599854,-0.999123,-0.041876,0.000000
1688.517578,70.769844,-1127.500000,-0.999123,-0.041876,0.000000
1688.517578,70.769844,-1060.500000,-0.999123,-0.041876,0.000000
1688.517578,70.769844,-993.499939,-0.999123,-0.041876,0.000000
1688.517578,70.769844,-915.399963,-0.999123,-0.041876,0.000000
1688.517578,70.769844,-848.399963,-0.999123,-0.041876,0.000000
